"vpnr" "group" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response_pos" "sichtbar_response" "sichtbar_response_text" "sichtbar_korrekt" "sichtbar_rt"
"155" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 15 4 "hiwawa" 0 -1 1 1 7 24 23 9 15 3 3 3 0 978 0 21 "frask" 0 2500
"156" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 15 5 "hiwawa" 0 -1 1 1 7 24 23 9 15 3 3 3 0 2314 0 16 "jaciyn" -1 997
"157" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 15 6 "hiwawa" 0 -1 1 1 7 24 23 9 15 3 3 3 0 1210 0 15 "hiwawa" 1 2301
"158" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 15 7 "hiwawa" 0 -1 1 1 7 24 23 9 15 3 3 3 1 658 0 10 "sleshen" -1 1694
"159" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 15 8 "hiwawa" 0 -1 1 1 7 24 23 9 15 3 3 3 1 907 0 8 "ubajec" -1 1133
"160" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 15 9 "hiwawa" 0 -1 1 1 7 24 23 9 15 3 3 3 0 658 0 3 "noste" -1 975
"161" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 0 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 0 6580 0 7 "obacu" -1 6006
"162" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 1 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 0 2698 0 18 "molkate" -1 4557
"163" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 2 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 0 1299 0 13 "kiwehon" -1 1694
"164" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 3 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 0 1171 0 16 "jaciyn" 1 1587
"165" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 4 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 1 1009 0 18 "molkate" -1 1724
"166" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 5 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 0 514 0 13 "kiwehon" -1 2037
"167" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 6 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 1 827 0 13 "kiwehon" -1 1373
"168" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 7 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 0 674 0 15 "hiwawa" 0 1461
"169" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 8 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 1 994 0 11 "schese" -1 1694
"170" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 16 9 "jaciyn" 0 -1 1 2 10 14 0 21 5 3 3 3 0 858 0 13 "kiwehon" -1 1310
"171" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 0 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 0 1002 0 6 "nalber" -1 3772
"172" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 1 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 1 1442 0 3 "noste" -1 3102
"173" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 2 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 0 1153 0 12 "hilejin" 0 2821
"174" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 3 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 0 1010 0 4 "medan" -1 3086
"175" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 4 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 0 851 0 18 "molkate" -1 2701
"176" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 5 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 0 1242 0 17 "laumens" 1 4869
"177" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 6 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 1 1298 0 20 "botuyn" 0 892
"178" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 7 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 0 963 0 12 "hilejin" 0 4293
"179" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 8 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 0 2826 0 13 "kiwehon" 0 7302
"180" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 17 9 "laumens" 0 -1 1 2 19 16 10 7 17 7 8 7 0 810 0 6 "nalber" -1 1077
"181" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 0 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 1370 0 5 "botsy" 0 7541
"182" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 1 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 2427 0 6 "nalber" -1 1238
"183" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 2 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 761 0 2 "larnist" 0 3022
"184" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 3 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 1275 0 10 "sleshen" -1 1782
"185" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 4 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 866 0 13 "kiwehon" 0 1902
"186" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 5 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 1105 0 21 "frask" 0 2405
"187" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 6 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 1850 0 6 "nalber" -1 1230
"188" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 7 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 915 0 5 "botsy" 0 8182
"189" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 8 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 771 0 14 "uwimor" -1 1381
"190" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 18 9 "molkate" 0 -1 1 2 3 12 9 22 4 6 6 6 0 593 0 16 "jaciyn" 0 789
"191" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 0 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 0 1129 0 4 "medan" -1 4486
"192" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 1 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 0 722 0 22 "umeuken" -1 14981
"193" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 2 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 0 3002 0 3 "noste" -1 3909
"194" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 3 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 0 1066 0 6 "nalber" -1 2646
"195" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 4 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 1 1066 0 18 "molkate" -1 1429
"196" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 5 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 0 1050 0 18 "molkate" -1 2614
"197" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 6 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 1 1042 0 16 "jaciyn" -1 1357
"198" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 7 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 0 786 0 16 "jaciyn" -1 1341
"199" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 8 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 0 1538 0 7 "obacu" -1 2486
"200" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 19 9 "furasti" 0 -1 1 2 8 21 24 0 11 5 6 5 0 1282 0 12 "hilejin" -1 1206
"201" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 0 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 1218 0 18 "molkate" -1 4190
"202" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 1 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 2113 0 7 "obacu" -1 6452
"203" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 2 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 1370 0 8 "ubajec" -1 6629
"204" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 3 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 2066 0 20 "botuyn" 1 3470
"205" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 4 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 1122 0 5 "botsy" 0 3173
"206" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 5 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 2202 0 5 "botsy" 0 2021
"207" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 6 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 1538 0 5 "botsy" 0 10301
"208" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 7 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 1451 0 20 "botuyn" 1 3173
"209" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 8 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 1346 0 20 "botuyn" 1 966
"210" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 20 9 "botuyn" 0 -1 1 3 2 14 13 5 20 5 4 5 0 898 0 20 "botuyn" 1 1237
"211" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 0 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 0 1530 0 19 "furasti" -1 4412
"212" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 1 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 1 1819 0 19 "furasti" -1 2702
"213" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 2 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 1 858 0 19 "furasti" -1 3222
"214" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 3 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 0 1418 0 19 "furasti" -1 3301
"215" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 4 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 0 1002 0 21 "frask" 1 1846
"216" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 5 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 1 994 0 21 "frask" 1 3293
"217" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 6 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 1 562 0 21 "frask" 1 1149
"218" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 7 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 0 962 0 21 "frask" 1 1164
"219" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 8 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 0 1139 0 21 "frask" 1 1925
"220" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 21 9 "frask" 0 -1 1 3 23 18 15 6 1 4 5 3 0 961 0 21 "frask" 1 2054
"221" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 0 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 0 1970 0 14 "uwimor" -1 4549
"222" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 1 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 0 4434 0 2 "larnist" 0 2278
"223" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 2 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 0 994 0 9 "yosud" -1 7884
"224" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 3 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 0 1314 0 22 "umeuken" 1 2319
"225" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 4 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 1 1906 0 22 "umeuken" 1 861
"226" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 5 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 0 2218 0 22 "umeuken" 1 1726
"227" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 6 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 0 1154 0 22 "umeuken" 1 676
"228" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 7 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 0 691 0 22 "umeuken" 1 1310
"229" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 8 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 1 731 0 22 "umeuken" 1 750
"230" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 22 9 "umeuken" 0 -1 1 3 1 3 17 21 0 6 6 6 0 722 0 22 "umeuken" 1 597
"231" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 0 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 1834 0 15 "hiwawa" 0 4646
"232" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 1 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 1618 0 23 "pimuide" 1 12653
"233" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 2 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 1154 0 0 "permife" 0 3542
"234" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 3 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 1555 0 23 "pimuide" 1 2831
"235" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 4 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 1234 0 23 "pimuide" 1 1503
"236" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 5 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 947 0 23 "pimuide" 1 1317
"237" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 6 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 858 0 23 "pimuide" 1 1269
"238" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 7 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 1146 0 23 "pimuide" 1 1518
"239" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 8 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 1698 0 23 "pimuide" 1 1085
"240" "1" 1 19 1 1 1 1 "PSYCHOLOGIE" 23 9 "pimuide" 0 -1 1 3 13 4 5 14 12 7 8 7 0 1282 0 23 "pimuide" 1 1655
"241" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 0 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 1 1894 0 5 "obacu" -1 2088
"242" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 1 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 0 491 0 15 "schese" -1 6666
"243" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 2 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 1 756 0 18 "permife" -1 3576
"244" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 3 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 0 652 0 8 "pimuide" -1 1233
"245" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 4 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 1 956 0 1 "uwimor" -1 1087
"246" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 5 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 0 613 0 0 "botuyn" 1 2255
"247" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 6 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 1 644 0 17 "jaciyn" -1 1023
"248" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 7 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 0 780 0 0 "botuyn" 1 945
"249" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 8 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 1 797 0 15 "schese" -1 2576
"250" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 0 9 "botuyn" 0 -1 0 1 1 7 24 17 16 4 1 2 0 580 0 13 "medan" -1 1762
"251" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 0 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 0 1940 0 22 "frask" 0 2544
"252" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 1 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 0 510 0 2 "laumens" 0 5448
"253" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 2 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 1 478 0 7 "larnist" 0 6472
"254" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 3 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 0 1076 0 7 "larnist" 0 2839
"255" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 4 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 0 692 0 4 "botsy" 0 1001
"256" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 5 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 0 973 0 1 "uwimor" 1 2752
"257" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 6 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 1 1061 0 19 "yosud" -1 1281
"258" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 7 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 0 550 0 1 "uwimor" 1 704
"259" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 8 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 0 621 0 15 "schese" 0 776
"260" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 1 9 "uwimor" 0 -1 0 1 8 22 4 14 10 4 2 3 1 965 0 2 "laumens" 0 2232
"261" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 0 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 1 1796 0 17 "jaciyn" 0 2991
"262" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 1 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 1 716 0 0 "botuyn" 0 1536
"263" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 2 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 0 739 0 6 "kiwehon" 0 2576
"264" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 3 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 1 724 0 12 "nalber" -1 2120
"265" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 4 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 0 510 0 12 "nalber" -1 4240
"266" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 5 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 1 1395 0 21 "tewok" -1 1809
"267" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 6 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 0 637 0 11 "sleshen" -1 1143
"268" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 7 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 1 869 0 7 "larnist" 0 720
"269" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 8 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 0 1485 0 13 "medan" -1 1064
"270" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 2 9 "laumens" 0 -1 0 1 21 13 2 0 18 4 2 2 1 499 0 16 "ubajec" -1 2592
"271" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 0 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 1372 0 13 "medan" -1 2807
"272" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 1 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 708 0 10 "hilejin" 0 1680
"273" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 2 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 1364 0 2 "laumens" -1 1136
"274" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 3 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 884 0 1 "uwimor" -1 4296
"275" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 4 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 709 0 13 "medan" -1 2303
"276" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 5 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 652 0 14 "furasti" 0 2361
"277" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 6 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 1229 0 15 "schese" -1 3344
"278" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 7 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 0 509 0 7 "larnist" -1 9473
"279" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 8 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 683 0 17 "jaciyn" -1 711
"280" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 3 9 "hiwawa" 0 -1 0 1 11 20 3 9 15 8 6 7 1 508 0 1 "uwimor" -1 1696
"281" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 0 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 1 886 0 12 "nalber" -1 1897
"282" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 1 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 1 973 0 14 "furasti" -1 1687
"283" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 2 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 0 635 0 21 "tewok" -1 976
"284" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 3 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 0 1412 0 5 "obacu" -1 1168
"285" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 4 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 1 989 0 4 "botsy" 1 1246
"286" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 5 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 1 1157 0 4 "botsy" 1 600
"287" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 6 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 0 556 0 4 "botsy" 1 887
"288" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 7 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 0 1363 0 4 "botsy" 1 1185
"289" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 8 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 1 469 0 5 "obacu" -1 1865
"290" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 4 9 "botsy" 0 -1 0 2 23 19 5 6 12 5 5 5 1 1780 0 0 "botuyn" -1 792
"291" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 0 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 1 612 0 5 "obacu" 1 2072
"292" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 1 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 0 1103 0 5 "obacu" 1 2328
"293" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 2 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 0 691 0 12 "nalber" 0 2216
"294" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 3 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 1 540 0 1 "uwimor" -1 8097
"295" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 4 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 0 468 0 5 "obacu" 1 1472
"296" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 5 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 0 644 0 5 "obacu" 1 1280
"297" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 6 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 0 773 0 19 "yosud" -1 3754
"298" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 7 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 1 853 0 5 "obacu" 1 1872
"299" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 8 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 0 501 0 5 "obacu" 1 3514
"300" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 5 9 "obacu" 0 -1 0 2 8 24 15 19 10 4 4 4 1 811 0 5 "obacu" 1 4479
"301" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 0 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 1 1373 0 17 "jaciyn" 0 4519
"302" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 1 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 0 579 0 16 "ubajec" -1 2488
"303" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 2 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 1 1300 0 14 "furasti" 0 807
"304" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 3 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 0 509 0 19 "yosud" -1 1304
"305" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 4 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 0 940 0 6 "kiwehon" 1 3145
"306" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 5 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 0 547 0 10 "hilejin" 0 1128
"307" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 6 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 1 1395 0 6 "kiwehon" 1 4800
"308" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 7 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 0 723 0 21 "tewok" -1 1630
"309" "10" 1 19 1 1 1 1 "ERZIEHUNGSWI" 6 8 "kiwehon" 0 -1 0 2 3 11 14 13 9 5 4 4 0 925 0 3 "hiwawa" 0 1047
